hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
142.0,10.855,1.044,6.145,5.041,2059.727,0.395,SHU Lager
142.5,10.803,1.043,6.1,5.041,2056.061,0.4,SHU Lager
143.0,10.845,1.043,6.1,5.043,2055.273,0.39,SHU Lager
143.5,10.803,1.043,6.097,5.029,2080.394,0.39,SHU Lager
144.0,10.845,1.043,6.0,5.017,2069.727,0.39,SHU Lager
144.5,10.897,1.044,6.0,4.991,2059.0,0.39,SHU Lager
145.0,10.8,1.043,6.0,5.02,2062.273,0.39,SHU Lager
145.5,10.706,1.043,6.0,5.029,2053.091,0.39,SHU Lager
146.0,10.791,1.043,5.945,5.005,2057.636,0.395,SHU Lager
146.5,10.894,1.044,5.9,5.002,2058.0,0.4,SHU Lager
147.0,10.809,1.044,5.9,5.055,2059.636,0.4,SHU Lager
147.5,10.706,1.043,5.9,5.029,2056.091,0.4,SHU Lager
148.0,10.791,1.043,5.9,4.999,2059.0,0.395,SHU Lager
148.5,10.9,1.044,5.8,4.991,2058.0,0.39,SHU Lager
149.0,10.791,1.043,5.8,5.047,2060.182,0.39,SHU Lager
149.5,10.894,1.044,5.8,5.001,2054.091,0.39,SHU Lager
150.0,10.809,1.044,5.8,5.008,2059.727,0.39,SHU Lager
150.5,10.697,1.043,5.8,5.022,2059.879,0.39,SHU Lager
151.0,10.655,1.043,5.8,5.058,2058.182,0.39,SHU Lager
151.5,10.703,1.043,5.797,5.021,2059.0,0.39,SHU Lager
152.0,10.745,1.043,5.7,5.022,2060.091,0.39,SHU Lager
152.5,10.797,1.043,5.7,5.038,2061.909,0.39,SHU Lager
153.0,10.755,1.043,5.7,5.023,2055.727,0.395,SHU Lager
153.5,10.703,1.043,5.7,5.05,2058.939,0.39,SHU Lager
154.0,10.745,1.043,5.7,5.056,2055.909,0.395,SHU Lager
154.5,10.797,1.043,5.7,5.002,2061.848,0.39,SHU Lager
155.0,10.755,1.043,5.7,5.044,2055.364,0.39,SHU Lager
155.5,10.703,1.043,5.697,5.04,2059.061,0.39,SHU Lager
156.0,10.745,1.043,5.6,5.066,2067.545,0.39,SHU Lager
156.5,10.797,1.043,5.6,5.068,2060.909,0.4,SHU Lager
157.0,10.755,1.043,5.6,5.044,2058.545,0.39,SHU Lager
157.5,10.697,1.043,5.6,5.05,2059.0,0.39,SHU Lager
158.0,10.709,1.043,5.6,5.044,2060.636,0.395,SHU Lager
158.5,10.606,1.043,5.6,5.05,2059.121,0.4,SHU Lager
159.0,10.691,1.043,5.6,5.045,2058.091,0.405,SHU Lager
159.5,10.8,1.043,5.6,5.0,2058.03,0.4,SHU Lager
160.0,10.691,1.043,5.6,5.028,2057.909,0.4,SHU Lager
160.5,10.794,1.043,5.6,5.001,2057.152,0.4,SHU Lager
161.0,10.709,1.043,5.6,5.015,2056.0,0.4,SHU Lager
161.5,10.606,1.043,5.6,5.059,2060.909,0.4,SHU Lager
162.0,10.691,1.043,5.6,5.025,2060.727,0.4,SHU Lager
162.5,10.697,1.043,5.6,5.039,2051.182,0.4,SHU Lager
163.0,10.6,1.043,5.6,5.026,2057.545,0.4,SHU Lager
163.5,10.697,1.043,5.597,5.05,2047.121,0.4,SHU Lager
164.0,10.655,1.043,5.5,5.018,2054.273,0.395,SHU Lager
164.5,10.603,1.043,5.5,5.0,2055.97,0.4,SHU Lager
165.0,10.645,1.043,5.5,5.023,2054.455,0.4,SHU Lager
165.5,10.7,1.043,5.5,5.051,2055.061,0.4,SHU Lager
166.0,10.645,1.043,5.5,5.065,2057.0,0.4,SHU Lager
166.5,10.697,1.043,5.5,5.078,2047.212,0.4,SHU Lager
167.0,10.655,1.043,5.5,5.014,2053.455,0.4,SHU Lager
167.5,10.603,1.043,5.5,5.02,2052.97,0.4,SHU Lager
168.0,10.645,1.043,5.5,5.042,2053.636,0.4,SHU Lager
168.5,10.7,1.043,5.5,5.031,2052.152,0.4,SHU Lager
169.0,10.591,1.042,5.5,5.037,2055.364,0.4,SHU Lager
169.5,10.694,1.043,5.5,5.068,2056.879,0.4,SHU Lager
170.0,10.609,1.043,5.5,5.021,2052.455,0.4,SHU Lager
170.5,10.506,1.042,5.497,5.021,2055.97,0.4,SHU Lager
171.0,10.591,1.042,5.4,5.04,2055.545,0.4,SHU Lager
171.5,10.7,1.043,5.4,5.04,2054.152,0.4,SHU Lager
172.0,10.591,1.042,5.4,5.035,2058.455,0.4,SHU Lager
172.5,10.694,1.043,5.4,5.031,2061.091,0.4,SHU Lager
173.0,10.609,1.043,5.4,5.065,2060.727,0.4,SHU Lager
